,address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff
3817,18r6UfR8MVVxQgb5NKRY7XdEAbx1HmYcKg,23222118.0,3,13,1.0,10,10,0,26750.0,45041.555555555555,189093.0,2375.0,23327948,23327948,2332794.8,2332794.8,3560000.0
3818,1JEEmH1U4cFypy1c8kGqtKYegMJbm1PM1Q,24725769.0,2,22,1.5,15,10,0,136626.0,274909.8333333333,961792.0,24894.0,4114476,4087594,278618.7,187244.66666666666,112021.0
3819,1DUpM36wSGtyYQkYXhcnyN8FmdnYnr7ivF,9860096.0,2,10,1.0,6,6,0,202535.0,155660.66666666666,251354.0,13093.0,1197969,1197969,199661.5,199661.5,118983.0
3820,34L1E8mMoXaW61vkm56a6nWBXJRzYbFBHg,2008.0,2,1,1.0,1,1,0,2008.0,2008.0,2008.0,2008.0,400000,400000,400000.0,400000.0,400000.0
3821,3KdwgK12vEFhPiGoeJSsQRPFjCxAb3VVbf,2746840.0,1,2,1.0,1,1,0,2746840.0,2746840.0,2746840.0,2746840.0,20132,20132,20132.0,20132.0,0.0
3822,34xmXq2bmR1jExNUriZ2FuJoULi5s98q39,4551057.0,3,15,0.9230769230769231,12,13,0,3587.0,3938.4,7508.0,378.0,1010503,1010503,56955.307692307695,59074.166666666664,108426.0
3823,3D73DLrg1gRjkQ3UYSupZRq8CdTLzzFG5i,6417.0,2,1,1.0,1,1,0,6417.0,6417.0,6417.0,6417.0,44309488,44309488,44309488.0,44309488.0,44309488.0
3824,3QYegjgbMJoKWGodmemNf4NoivMe5WMiXc,2515.0,2,1,1.0,1,1,0,2515.0,2515.0,2515.0,2515.0,2401897,2401897,2401897.0,2401897.0,2401897.0
3825,3BbE6JfwWeAWxjruWBBaMLsmWK396Fx3wz,124347.0,1,2,1.0,1,1,0,124347.0,124347.0,124347.0,124347.0,21136153,21136153,21136153.0,21136153.0,0.0
3826,3Q8StmtPCgxNeeeM6Ue9errkDgZ9SiLHE4,556240.0,243,5,0.9230769230769231,324,351,0,1154.0,1485.090909090909,4514.0,405.0,20291427056120,20290389567782,6827095759.692307,7468333333.333333,29730000000.0
3827,19bzRvq1133k14bptozaXjzezULohhVime,87452.0,2,2,1.0,2,2,0,5572.0,5572.0,5572.0,5572.0,54330000,54330000,27165000.0,27165000.0,19040000.0
3828,bc1qvu5kaa7pa5j4suuvd5lnau6cgnva4t2da4pwru,1116827.0,1,2,1.0,1,1,0,1116827.0,1116827.0,1116827.0,1116827.0,10838812,10838812,10838812.0,10838812.0,0.0
3829,34UMCs9brXyPtK2DjqLyeqNyrCmvN3UNQm,618.0,2,1,1.0,1,1,0,618.0,618.0,618.0,618.0,13770049,13770049,13770049.0,13770049.0,13770049.0
3830,bc1qstqu60rjpqxyr035y66xd7wj4u5vwdfqzh488j,2093572.0,4,14,0.375,6,16,1,8715.0,9032.5,13656.0,5044.0,8245400,8237731,270574.0625,788877.0,1036325.0
3831,bc1qkrued5sv0jsuqz45rppa0c3fzuktcvhl5r72g2,31201446.0,4,15,0.7857142857142857,11,14,1,173831.0,418259.75,1292003.0,33374.0,154349947,154349947,6510506.857142857,7890667.545454546,0.0
3832,37ip1vK6pTGhuap5meQVskcbFFph7rt7Gp,2487998.0,20,16,0.6666666666666666,50,75,0,47396.0,95558.625,400829.0,2123.0,473818378,473818378,3042706.8666666667,4562647.9,7339900.0
3833,bc1qzarj9l2cpxutt6y33v48qc0n6z8z8gjfg2h39e,1723273.0,8,21,5.25,84,16,0,52000.0,44178.5,62797.0,9917.0,19837929,19477485,1047454.25,181113.66666666666,898336.0
3834,bc1qxk0mu9ntwdk7cgsj4jkqgrqh90pefetf5vawk6,2604878.0,1,2,1.0,1,1,0,2604878.0,2604878.0,2604878.0,2604878.0,12726,12726,12726.0,12726.0,0.0
3835,1taNGEvEhWQNt178wf12f4u5CjvMGs388,7664434.0,20,13,0.9230769230769231,120,130,0,1027.5,2320.3,8265.0,271.0,85297870596,85297870596,152140884.6153846,150450930.16666666,20333213.0
3836,bc1q0fmy9d0frekzppfejcyal5glj9uz5zgdeylhly,3177.0,2,1,1.0,1,1,0,3177.0,3177.0,3177.0,3177.0,79160923,79160923,79160923.0,79160923.0,79160923.0
3837,1NEkBMk6DDi3RjhoX2fr5LGPaQzz5dwCXb,15989838.0,4,7,1.0,8,8,0,6565.0,7552.571428571428,17705.0,1678.0,8830494,8830494,1103811.75,1103811.75,1106492.0
3838,32j2Nhq2afuht3jnVoEgZv5hj4vHCzVSvj,16668265.0,8,18,0.7857142857142857,22,28,0,45981.0,107748.75,409002.0,1588.0,114293469,114293469,420608.35714285716,473601.0,498946.0
3839,1CZiUrz2SqE7NfYQkjaEyqiAZFYJ6mPuYf,21924955.0,3,19,1.0833333333333333,13,12,0,58573.5,797044.625,5535623.0,13596.0,10688284,10688284,890690.3333333334,822175.6923076923,1550995.0
3840,1NrjeDuvLW3UUrU7x6zaceN343ek39KgkS,3694369.0,345,15,0.041666666666666664,69,1656,1,6433.0,6433.0,6433.0,6433.0,871171291780,871020887464,31435940.958333332,19962865.0,1377437685.0
3841,3J5UBb2rhWEgpYFfUgR3dyLmZ92BkMhnpq,62630.0,1,2,1.0,1,1,0,62630.0,62630.0,62630.0,62630.0,12102657,12102657,12102657.0,12102657.0,0.0
3842,35t2b2gvjxeUwUHwQ5FDzkCabMsek3qGKF,10861.0,2,1,1.0,1,1,0,10861.0,10861.0,10861.0,10861.0,1401413,1401413,1401413.0,1401413.0,1401413.0
3843,3MNTjXwxhYQWHb5qLgyAjC3dUiJLMY5xEk,3366023.0,6,13,0.9230769230769231,36,39,0,5215.5,5077.0,8250.0,2292.0,8174666,8174666,114077.61538461539,114524.25,127431.0
3844,1FEyhEw4kug2Um1ZZMioQRDgqjGe7SyoZe,24650.0,1,2,1.0,1,1,0,24650.0,24650.0,24650.0,24650.0,867494,867494,867494.0,867494.0,0.0
3845,3BY9Fd2mGVtnMvG59r154BGPx2hqHsqsAD,566.0,2,1,1.0,1,1,0,566.0,566.0,566.0,566.0,1600058,1600058,1600058.0,1600058.0,1600058.0
3846,3BZByUjQMA7MZdBqHco7LdczeKdCdAQEon,3040884.0,20,12,0.9230769230769231,60,65,0,19806.0,44937.625,144632.0,7546.0,16750143,16635817,107588.46153846153,109336.5,119594.0
3847,bc1q5e4ujydrzjj5gnr8lr2r64g83n8waw0nz0d6g0,3369247.0,12,21,3.1666666666666665,114,36,0,41259.5,102489.16666666667,392422.0,17051.0,30757801,30432046,361175.1666666667,153853.36842105264,297031.0
3848,14RoEoUEDdT7NfquDUe15uL5dMNVLDGJ1Z,20726410.0,9,18,1.0833333333333333,39,36,0,62442.0,95154.4,250394.0,38752.0,814756320,814756320,6687543.333333333,3057809.230769231,10240520.0
3849,32MChmZBiNzJ3Q7AApn74Buau1tug1SsZ7,1828866.0,52,16,2.5714285714285716,234,91,0,117619.5,132292.0,279866.0,14063.0,824515957,804203356,794220.0,721434.8333333334,2245860.0
3850,32arx5UW1XdNygYJQBeyWT76mL6DtD8GuS,17372678.0,4,22,1.0833333333333333,13,12,0,213104.0,214073.125,547192.0,1352.0,20987110,20987110,1570889.3333333333,1450051.6923076923,342392.0
3851,1MopxfwgL3wUWn8UFpjoJu6ZxP5UYsaLvV,4252226.0,2,3,1.0,3,3,0,1443.5,1443.5,1888.0,999.0,9750000,9750000,3250000.0,3250000.0,2100000.0
3852,3HXFJNBHAkqhdHX4HpCBzgnUBdcsAA6Ayv,12031092.0,1,2,1.0,1,1,0,12031092.0,12031092.0,12031092.0,12031092.0,5667,5667,5667.0,5667.0,0.0
3853,1LZddoqytpW1Sq4XzYgauR5yBAUUDSuMZo,9083085.0,4,10,1.0,10,10,0,9792.0,10471.125,22236.0,3375.0,254594932,254594932,25459493.2,25459493.2,31362000.0
3854,3KPg6Fh3j36hWLBW9uqdJFduHBQAxCsw28,205882.0,1,2,1.0,1,1,0,205882.0,205882.0,205882.0,205882.0,2184893,2184893,2184893.0,2184893.0,0.0
3855,3KPLbyJvsk4Zo3A8k3fwwsw6oE561cMzsD,10118986.0,2,17,1.0833333333333333,13,12,0,39381.0,58930.25,174670.0,3197.0,7596941,7596941,633078.4166666666,541281.7692307692,552871.0
3856,1CJjRbBdAkF1BXRQ9MZHBXQCVqvYhfiZ8f,1238.0,2,1,1.0,1,1,0,1238.0,1238.0,1238.0,1238.0,892272,892272,892272.0,892272.0,892272.0
3857,31twzcbbSojvz3B7AB9TXMuGtQCmFKD9i5,11381744.0,42,13,1.5,105,70,0,186498.5,352588.0,887192.0,150163.0,5911669033,5911669033,17978419.9,11021613.266666668,0.0
3858,bc1qcwc73w8mafk8enkmuvx8vxkgq3mq9k98jk5t4cgk9zfuuxqd7grskeflrc,2501.0,2,1,1.0,1,1,0,2501.0,2501.0,2501.0,2501.0,485423,485423,485423.0,485423.0,485423.0
3859,1NWNWy9Yj579CMC6EGVZT5RChPYDRDKqjJ,30127.0,2,1,1.0,1,1,0,30127.0,30127.0,30127.0,30127.0,1430424,1430424,1430424.0,1430424.0,1430424.0
3860,1owYcMKgwYhph9tn1Kn6UWZpXAoctreAK,1052941.0,32,13,1.0833333333333333,104,96,0,49633.5,45349.833333333336,66220.0,19546.0,49879581,49287006,349514.4166666667,298923.6923076923,597471.0
3861,1PBstPmr6oJPjpqudHSTSKha6EY4zV7myX,1679.0,2,1,1.0,1,1,0,1679.0,1679.0,1679.0,1679.0,26400000,26400000,26400000.0,26400000.0,26400000.0
3862,39Y94rZMYTzVWhCLyvZAxCJEooasx3CEvS,4448542.0,2,3,1.0,2,2,0,2609404.0,2609404.0,2609404.0,2609404.0,2613,2613,1306.5,1306.5,0.0
3863,1DRGorUuTeEEif7sHLyombGQJ38Nx6jniK,7884.0,2,1,1.0,1,1,0,7884.0,7884.0,7884.0,7884.0,4927396,4927396,4927396.0,4927396.0,4927396.0
3864,36ApdjrAbJ7qfdfLzhirkojsST1KSbu1xa,12327309.0,1,3,0.5,1,2,0,2714198.0,2714198.0,2714198.0,2714198.0,928530,928530,464265.0,71816.0,0.0
3865,335yteHnwMbjCPLBEt24NXgVyaCkejU7L3,25250441.0,24,25,1.0833333333333333,312,288,0,806827.0,1113238.0,1978837.0,554050.0,312417154722,312254350802,3019923020.4166665,923215.4615384615,0.0
3866,3J754BgA7rUvyhDaMbDhHW3rvjaa9dVpY1,630038.0,1,2,1.0,1,1,0,630038.0,630038.0,630038.0,630038.0,895955,895955,895955.0,895955.0,0.0
3867,1Aryu7zS7n57nATimpybZTPbnwtEqySUm5,3885117.0,15,23,7.333333333333333,110,15,0,16502.0,16502.0,16502.0,16502.0,22808832,22808832,2625102.6666666665,134947.5,6745026.0
3868,1Jzjfuc5ashQHt4ZHp1jTaXMz4tT4wm29W,778032.0,36,10,1.7777777777777777,96,54,0,29289.0,32127.25,53650.0,16281.0,31216543,30975453,330612.22222222225,192354.8125,1326215.0
3869,15Ch2L7iQZCJtCUt2FX6amXM1SC2jPgACB,1119054.0,20,13,0.9230769230769231,120,130,0,600.0,10165.3,76116.0,257.0,304456555,304454914,1016853.3076923077,1010180.9166666666,768745.0
3870,34PGrzc9x1zSLBKfUuHWyxQ8QEEFBWV6tw,28612202.0,3,10,1.0,8,8,0,5496.0,49008.42857142857,280681.0,144.0,8819512,8819512,1102439.0,1102439.0,2482400.0
3871,bc1qzcfe90pczfz7yk662vkkl8ljm4lr94lj3asuf9,11904523.0,6,12,0.7857142857142857,11,14,0,7336.5,83988.6,762745.0,0.0,318503724,318372888,17166655.35714286,21860364.636363637,62195898.0
3872,3NxAVyZWTjtVeZkE4YJ2PS5ztsdSfv5BxU,2155131.0,2,5,1.0,3,3,0,36032.0,36032.0,65099.0,6965.0,1241000,1241000,413666.6666666667,413666.6666666667,340000.0
3873,12j9Kjp6goU8gs8W2vqvwJ1gwCZict6FQU,5965342.0,10,10,0.9230769230769231,24,26,0,9581.0,12115.25,27391.0,4634.0,130184217,130184217,3963648.153846154,3638368.8333333335,5598000.0
3874,1JNxokvregy8M6WbNJipheUD8eKVJR7bfX,874.0,2,1,1.0,1,1,0,874.0,874.0,874.0,874.0,1633000,1633000,1633000.0,1633000.0,1633000.0
3875,3NMdBZcYxrt8zDwBPQ18TNPmcxhSAXEZhg,756139.0,3,10,1.125,9,8,0,11259.5,14340.5,40318.0,774.0,21001887,21001887,2625235.875,2333543.0,6917085.0
3876,12U9b3GkDqm2aBULH7vo9CXnR1zN2Szo1X,43342.0,1,2,1.0,1,1,0,43342.0,43342.0,43342.0,43342.0,173520,173520,173520.0,173520.0,0.0
3877,1dpB37hbMh9cWiiS2D5czkuHVTZ7pY4tA,7173167.0,4,16,1.5,30,20,0,32958.0,67795.55555555556,380622.0,2669.0,54990314,49453679,1084223.7,1091924.8,1054642.0
3878,3EC8FmRhbZ2q7VFiZZKFzj68NshAcZPg1K,1442782.0,6,4,1.0,5,5,0,19537.0,19537.0,19537.0,19537.0,5096751,5096751,1019350.2,1019350.2,5096751.0
3879,1Na9dL8BaVA8gC6km82oNSMHB9ZzxpYEoG,3096404.0,6,14,0.9230769230769231,36,39,0,10432.5,23243.2,110863.0,3272.0,9816748,9816748,128528.0,127912.58333333333,124545.0
3880,17Jcg4wjmS5H1mKkDk8aSBtK3rVFseHARm,1891455.0,12,14,0.47058823529411764,32,68,0,90710.0,94986.66666666667,187888.0,12480.0,81445292,81445292,378647.0588235294,186500.0,1906800.0
3881,37Asr3p1fhYXu6fqRk6P6WMocpuY8YwGLo,50144.0,1,2,1.0,1,1,0,50144.0,50144.0,50144.0,50144.0,84041,84041,84041.0,84041.0,0.0
3882,3MkaAJESEeSgxzkmHTCJrfn5twc5VZSBNe,509098.0,5,7,2.5714285714285716,18,7,0,10586.0,10586.0,18122.0,3050.0,34164547,34164000,4880571.428571428,1452111.111111111,18197000.0
3883,1E6XivrN7aaGqjEMEsDcAejEQHeRWUkvh4,8757381.0,3,25,2.125,51,24,0,291496.0,285536.8,437623.0,97028.0,83632356,80448170,3043244.125,1107834.4117647058,0.0
3884,3NW816yAmNtPfJUyTp86TrMaVGa6RDF5iP,31524898.0,4,5,1.2,6,5,0,2710.5,6251.25,19584.0,0.0,1191080,1191080,238216.0,198513.33333333334,98996.0
3885,34k7ZZSvPpidxDz4MqUJGC1GteypQxgRfY,3377730.0,4,22,3.1666666666666665,38,12,0,42022.0,57280.8,115381.0,11052.0,87961206,87961206,5259982.166666667,1512829.105263158,7639085.0
3886,3HdrD12gpwzGPyTmEG471auvd1SdvwDQRr,4110133.0,1,4,1.0,2,2,0,922999.0,922999.0,922999.0,922999.0,2223317,2223317,1111658.5,1111658.5,0.0
3887,1MAE7Nms8h8V2ur1sb9LzEEMr5AcYtCESA,275.0,2,1,1.0,1,1,0,275.0,275.0,275.0,275.0,3056203,3056203,3056203.0,3056203.0,3056203.0
3888,13RorU4JY9smK1ESeyKVpyDeicTQUTMEWe,1325583.0,104,16,1.5,390,260,0,16873.0,32037.166666666668,104258.0,12510.0,1926913730,1909193294,1816010.5,1250200.0,2393298.0
3889,1FEd2Zz6NDb9AugEFK2qjX7sPZkgm4FNqi,2546843.0,10,15,1.5,75,50,0,17232.0,21925.333333333332,56528.0,4482.0,25924608,25924608,454308.1,302872.06666666665,281900.0
3890,17pXe5gAhSy9aaagKDP9dYVXhbjP4onuAN,1292020.0,30,13,0.9230769230769231,180,195,0,5828.5,6469.7,14430.0,1281.0,16958339046,16958337406,1548092.2307692308,1553887.25,1778994.0
3891,3GTSZFiKQuPcbhzYQJAbEUuzuWeg8DCW8N,464.0,2,1,1.0,1,1,0,464.0,464.0,464.0,464.0,1855000,1855000,1855000.0,1855000.0,1855000.0
3892,3BYyHkYrqrJ4gRnjfRv3wtmsdKBv7d42bS,4231967.0,72,6,0.9230769230769231,144,156,0,3048.0,2803.6666666666665,7712.0,554.0,73903161094,73903160000,145630769.23076922,157750000.0,453000000.0
3893,37PjmkVqmY9mKtDkhABWCDpJ9GP19G6gfN,0.0,2,1,1.0,1,1,0,0.0,0.0,0.0,0.0,13268710,13268710,13268710.0,13268710.0,13268710.0
3894,3J6kJqJL48yUGz2UdmeVaQ7vpvZCAiqvck,18298933.0,2,9,1.0,6,6,0,1690.5,1690.5,2451.0,930.0,33271,33271,5545.166666666667,5545.166666666667,4000.0
3895,bc1qdy0rxpzs2vx2vyngndu27pq9n8gzad6gl79z49,1728777.0,16,19,3.1666666666666665,152,48,0,26904.5,23594.5,43893.0,1389.0,77537209,73616345,633959.3333333334,267880.8947368421,274686.0
3896,bc1qqrvmxtahy2z45hsu2snq7k5chhue2vj5vt8jjylcugexnhjavtyqsyh86k,3072.0,2,1,1.0,1,1,0,3072.0,3072.0,3072.0,3072.0,49786302,49786302,49786302.0,49786302.0,49786302.0
3897,13nd6ip1JxoMDXdYys1iE5H2UAoXas7usn,254275.0,1,2,1.0,1,1,0,254275.0,254275.0,254275.0,254275.0,335547,335547,335547.0,335547.0,0.0
3898,19KhuhMpDLiRGErdbfcygGdR4SZ5mdkGk2,5626280.0,2,22,1.2727272727272727,14,11,0,223845.0,215633.7142857143,525164.0,55037.0,4309502,4309502,368151.2727272727,111467.28571428571,116032.0
3899,33Zbkp3p6ne16Fn8eBYkzctq2LUsKySuDh,88629.0,1,2,1.0,1,1,0,88629.0,88629.0,88629.0,88629.0,197103,197103,197103.0,197103.0,0.0
3900,3MvqjWTeE4pdRK7UfH7PU2CayxV1UUzvc8,17454706.0,2,14,0.9230769230769231,12,13,0,4417.0,10302.0,43118.0,512.0,6628079146,6628079146,279134434.15384614,290986470.3333333,283080000.0
3901,bc1q8cpl0fhn9ye5h5sshueujvcx0ypljeq38revs5,11115242.0,2,3,4.0,4,1,0,760.0,760.0,760.0,760.0,2667642,1463600,756118.0,490040.0,756118.0
3902,1BPV9PXPWSTVBMvKt7beQAL8jVnzpwa6XX,38367547.0,2,17,0.9230769230769231,12,13,0,18420.5,19217.3,41591.0,6393.0,1523630767,1523630767,112512998.0,113585414.5,339561973.0
3903,3EsMTodYEDg4yx6mSsTJVnG8RteBzTjasw,23558.0,2,1,1.0,1,1,0,23558.0,23558.0,23558.0,23558.0,14800,14800,14800.0,14800.0,14800.0
3904,3AsBqFxJXUzbxL11yq5CYNpZxMgeZtGhe4,5382080.0,20,11,0.9230769230769231,60,65,1,5823.5,11023.2,37521.0,1639.0,1224154630,1224154630,3163165.3846153845,3426762.5,1826557.0
3905,1DEuQGd4TfpxX9JiufQhFoTndDp9iLi2Du,351730.0,242,3,0.08695652173913043,22,253,0,219433.0,219433.0,219433.0,219433.0,168844854,168843213,608530.0434782609,862500.0,13160191.0
3906,1DtZL4mr1huFx244HkwJMCfpjNCbNo3Viu,10127609.0,2,22,1.7777777777777777,16,9,0,95335.5,133927.375,322552.0,27191.0,275564601,275564601,12601062.555555556,7041405.375,585032.0
3907,1G8kfnaqnjBKnVZyaRKCuzfVX3FB7Z2yDY,3091.0,2,1,1.0,1,1,0,3091.0,3091.0,3091.0,3091.0,305498,305498,305498.0,305498.0,305498.0
3908,3ASXsESbaX6sESp32GU8pTiFJmRviGbcHY,16582994.0,1,2,1.0,1,1,0,16582994.0,16582994.0,16582994.0,16582994.0,1001,1001,1001.0,1001.0,0.0
3909,bc1qe0wau8vduhl7p9gh4u5lkscq06x6nwvrd8hy5l,31163225.0,1,4,3.0,3,1,0,19055882.0,19055882.0,19055882.0,19055882.0,14646,14646,14646.0,4882.0,0.0
3910,bc1qe82xkglcmkfnaamsyz0rhqgppt278dq9taqsnk,13254.0,2,2,2.0,2,1,0,12481.0,12481.0,12481.0,12481.0,2973078,2973078,2973078.0,1486539.0,0.0
3911,1JWBTzvJf6A9exuiidbgytZA89KBghzsC,1135238.0,6,8,2.2857142857142856,16,7,0,5208.5,9222.666666666666,21616.0,2026.0,91352640,91352640,13050377.142857144,5709540.0,16682974.0
3912,35F8MyT1qqdDAJgWnB9fyod1xHs3QFtJvG,245926.0,1,2,1.0,1,1,0,245926.0,245926.0,245926.0,245926.0,262000,262000,262000.0,262000.0,0.0
3913,3NFBxF8sqrWPQmHcaYvWe2gRsAiu9RdEth,2731.0,2,1,1.0,1,1,0,2731.0,2731.0,2731.0,2731.0,44754546,44754546,44754546.0,44754546.0,44754546.0
3914,17KVN1Ect1XLdrNBsevwcfD5e2qjFUFzGX,1023874.0,45,13,0.9230769230769231,180,195,0,24121.0,26970.0,74601.0,4310.0,224173402,224173402,623983.2307692308,622711.0,715313.0
3915,1GsJ41viEdYRsSGALwEY6jqnQfpzgALwH4,101262276.0,2,11,1.0,10,10,0,5307.0,5149.0,12868.0,1784.0,299011632,299011632,29901163.2,29901163.2,63714.0
3916,1NCoj5D8TfkGtZHQ9CmJNhHEoTy8xrgXs3,15775.0,2,1,1.0,1,1,0,15775.0,15775.0,15775.0,15775.0,4800000,4800000,4800000.0,4800000.0,4800000.0
3917,3PpWfF9hrmW9rU3J1hbp8KE6gCFg1kUDqF,71588.0,1,2,1.0,1,1,0,71588.0,71588.0,71588.0,71588.0,143979,143979,143979.0,143979.0,0.0
3918,1Dm79S1wcB2muyqUGkzH9rdKUqFPUccwMK,11390398.0,1,3,2.0,2,1,0,807458.0,807458.0,807458.0,807458.0,1394848,909848,909848.0,697424.0,0.0
3919,1F78SCR7DdizX1butsL7yxpYZXfVdPfmU9,2424857.0,34,15,1.0833333333333333,221,204,0,18675.0,25847.916666666668,78404.0,3750.0,1792600152,1792600152,1393633.5,1358595.923076923,1840359.0
3920,1LDXE2o8mJDKcgLjLZStZq2nZXMQaUzdrv,7101478.0,415,13,1.0833333333333333,1079,996,0,17110.0,17238.777777777777,34806.0,2082.0,13572837554,13572837554,4623668.666666667,4108202.0,10355106.0
3921,1KkMsfaEuHN7FoHVe5omzQ6ujfjTVYqzov,205833.0,1824,4,1.2727272727272727,2128,1672,0,3059.0,5342.428571428572,16646.0,0.0,31381590595,31381590595,6611659.090909091,4355481.785714285,35847114.0
3922,1KyYs4o1gjyEfG4pcRPV83bLogRZhv5aBf,142665.0,1,3,0.5,1,2,0,68192.0,68192.0,68192.0,68192.0,109510900,109510900,51200000.0,102400000.0,0.0
3923,3L3k6Kjo31syYEd3fzLvaLGnWo4cBfFx5k,2277.0,2,1,1.0,1,1,0,2277.0,2277.0,2277.0,2277.0,962852,962852,962852.0,962852.0,962852.0
3924,bc1qtmdd8r8cusg00d8u2llarcj8elga9qfe7h6sqp,37282.0,1,2,1.0,1,1,0,37282.0,37282.0,37282.0,37282.0,2316013,2316013,2316013.0,2316013.0,0.0
3925,36LAYH93U6NnHFKs5SbMr1AfYDjXAvAZaX,1856.0,2,1,1.0,1,1,0,1856.0,1856.0,1856.0,1856.0,9333963,9333963,9333963.0,9333963.0,9333963.0
3926,1JdvCY37p9BiGaNwyC5op1yGWG6RnmUZss,17370657.0,3,15,1.0833333333333333,13,12,0,15886.0,17194.18181818182,42416.0,5173.0,505444227,505444227,30806633.916666668,28436892.846153848,7050309.0
3927,1FmgAHaPS2sy1pJhaLZhYVyDf5BgYiBqz,5881.0,2,1,1.0,1,1,0,5881.0,5881.0,5881.0,5881.0,70000,70000,70000.0,70000.0,70000.0
3928,3HAB6SZmvQBDKoGLQ6oTZ9KjtokBCy1srW,58864.0,1,2,1.0,1,1,0,58864.0,58864.0,58864.0,58864.0,1266700,1266700,1266700.0,1266700.0,0.0
3929,3Lx84WutBwmzgn4t2hgAy2XrmTtn2xA7Aq,508987.0,1008,6,1.5,1890,1260,0,13398.0,12520.555555555555,22317.0,0.0,2307941813483,2307806519365,137647058.8,91764705.86666666,770588235.0
3930,3PyCRP6VTRsVYLizJtUG5svupswk9Vh1PV,20227799.0,11,13,0.7857142857142857,11,14,0,439100.0,439100.0,439100.0,439100.0,42641,42641,3045.785714285714,3494.181818181818,0.0
3931,1918rVYUek4rGkKRvoMkEpYouStS7NLDuT,1078897.0,88,12,0.9230769230769231,264,286,0,4710.5,11217.2,34053.0,3105.0,5562676868,5562676321,4062479.0,4357766.25,45695034.0
3932,364ceTV5FEXg5Mu3SvGGiQduqsDtdmhu3h,1470.0,2,1,1.0,1,1,0,1470.0,1470.0,1470.0,1470.0,979319802,979319802,979319802.0,979319802.0,979319802.0
3933,14afZsKUpRRxkNEfFwUqjYCfF8tkcNXQik,10670705.0,18,18,0.9230769230769231,72,78,0,52456.0,69284.5,151516.0,11335.0,248719899,248719899,196420.76923076922,188648.41666666666,288394.0
3934,3Lu3jutyhSkHsn4hHpZntSKxsFRWqXiJ3g,1800295.0,4,8,1.0,8,8,0,2474.0,46591.71428571428,291818.0,1553.0,11885939,11885939,1485742.375,1485742.375,430097.0
3935,33RadLBQDgKrjvGsKNinjFKTBstFdt5q3D,2211117.0,2,2,1.0,2,2,0,1333.0,1333.0,1333.0,1333.0,2390065,2390065,1195032.5,1195032.5,22495.0
3936,1NpAbDYWLFEoe5NFFfs5JSd3ioTRg5PRhi,2463664.0,1,2,1.0,1,1,0,2463664.0,2463664.0,2463664.0,2463664.0,150000,150000,150000.0,150000.0,0.0
3937,3N7gonvi5jn1EBjxmRuCYb7nwhwcjeU53u,2914601.0,45,17,1.7777777777777777,80,45,0,0.0,0.0,0.0,0.0,17839861,15054105,111845.22222222222,112004.0625,0.0
3938,19Ds9WdSZj43aWFefQ8sBNqNuJCqF1b5aw,12846.0,2,1,1.0,1,1,0,12846.0,12846.0,12846.0,12846.0,200000,200000,200000.0,200000.0,200000.0
3939,1P7UDaURfzFo6frGHnYH4E5ezRoBdHbz6w,25156.0,2,1,1.0,1,1,0,25156.0,25156.0,25156.0,25156.0,5198335,5198335,5198335.0,5198335.0,5198335.0
3940,bc1qtldr5npj5nu3r8jjcqlqdss6ekdcdevsawqvvm,7320098.0,10,11,0.6666666666666666,20,30,0,3957.0,15072.2,60317.0,0.0,35258799,35049371,617044.4666666667,679109.5,227031.0
3941,bc1qfjlsjrpu39dt7xz2eptjrp0s4ngdwvz35y30sr,888534.0,12,6,0.08695652173913043,2,23,0,10496.0,10496.0,10496.0,10496.0,55496890,55440868,213604.1739130435,649190.0,2365665.0
3942,32YpmvL6QSarZC3nMeUqoVkKRybhrsTUMZ,2018.0,4,1,1.0,2,2,0,306.0,306.0,306.0,306.0,3500797,3500797,1750398.5,1750398.5,3500797.0
3943,3MKBi9JBPYZGXmwzUhMTd8gjEUNN6uKzfU,0.0,2,1,1.0,1,1,0,0.0,0.0,0.0,0.0,3259570298,3259570298,3259570298.0,3259570298.0,3259570298.0
3944,1CnRo6CsdNVvXqpaC3thHVu1Cpz3rJrChk,1124959.0,1,2,1.0,1,1,0,1124959.0,1124959.0,1124959.0,1124959.0,8298893,8298893,8298893.0,8298893.0,0.0
3945,3HDB3k83FNWbgUPires8pihkKkqKcz8mWT,15598906.0,1,2,1.0,1,1,0,15598906.0,15598906.0,15598906.0,15598906.0,1500,1500,1500.0,1500.0,0.0
3946,bc1qmn8dd3d8q5zmj5tshwq5xxeue8kaylpld53gfw3jkhx2sc7etkaq9g547s,866204.0,110,8,1.0833333333333333,286,264,2,3996.0,6581.222222222223,33816.0,503.0,1018716325972,1018716325972,1264632608.0,1290141245.4615386,3980886710.0
3947,38xvCFW87LcAkTb9MsAFsPGVbzVKFrVDD5,14223.0,2,1,1.0,1,1,0,14223.0,14223.0,14223.0,14223.0,109900,109900,109900.0,109900.0,109900.0
3948,3Gtgg7AZVvxo6jQeUkGjHe8KSh5VA9dLAK,21461292.0,6,23,1.7777777777777777,48,27,0,602090.0,644119.75,1340767.0,31532.0,10343420013,10343420013,94739958.55555555,36515943.5625,71341102.0
